title,domain,url,description,published_at
"Trump's Triumphant ""Game Of Thrones "" Tweet On Russia Collusion Report",ndtv.com,https://www.ndtv.com/world-news/donald-trump-taps-game-of-thrones-this-time-in-russia-saga-2025344,"President Donald Trump has used ""Game of Thrones"" imagery to push for his wall on the US-Mexico border and to hint at fresh sanctions on Iran.",2019-04-18T21:07:59Z
Media Availability by Acting Secretary Shanahan Prior to an Honor Cordon Welcoming Albania’s Minister of Defense Olta Xhaçka to the Pentagon,defense.gov,https://dod.defense.gov/News/Transcripts/Transcript-View/Article/1818427/media-availability-by-acting-secretary-shanahan-prior-to-an-honor-cordon-welcom/,"ACTING SECRETARY OF DEFENSE PATRICK SHANAHAN:  Courtney said today's the day that I should come out and talk.(UNKNOWN):  (inaudible) Because it's a nice day.SEC. SHANAHAN:  Right?  Yeah, yeah.  That's",2019-04-18T21:07:22Z
Redactions heavier on Russian meddling than on obstruction,seattletimes.com,https://www.seattletimes.com/nation-world/nation/redactions-heavier-on-russian-meddling-than-on-obstruction/,"WASHINGTON (AP) — Attorney General William Barr says the special counsel report released Thursday has only “limited redactions,” but that’s only true for part of the document. An Associated Press analysis of the full report shows that nearly two-thirds of the…",2019-04-18T21:06:34Z
Wisconsin tagged as key state by Trump campaign manager Paul Manafort in 2016 briefing with Russian,jsonline.com,https://www.jsonline.com/story/news/politics/2019/04/18/mueller-report-wisconsin-tagged-key-manafort-russia-briefing/3512344002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,The Mueller report provides a glimpse into why Russians trying to help Donald Trump win the 2016 presidential election may have targeted Wisconsin.,2019-04-18T21:06:24Z
Kodak Black arrested - World News - Castanet.net,castanet.net,https://www.castanet.net/news/World/254341/Kodak-Black-arrested,"Kodak Black arrested - World News Castanet.net Kodak Black arrested at U.S.-Canada border for gun, drug possession Global News Rapper Kodak Black arrested at Queenston-Lewiston Bridge for gun, drug charges CP24 Toronto's Breaking News Kodak Black arrested at …",2019-04-18T21:06:00Z
Democratic House leader says impeaching Trump isn't 'worthwhile' after the Mueller report,businessinsider.com,https://www.businessinsider.com/steny-hoyer-no-impeachment-trump-mueller-report-2019-4,"House Majority Leader Steny Hoyer said on Thursday afternoon that it's ""not worthwhile"" for the Democratic Party to try to impeach the president following the release of a redacted version of special counsel Robert Mueller's Russia investigation report. ""Base…",2019-04-18T21:05:40Z
Democratic House leader says impeaching Trump isn't 'worthwhile' after the Mueller report,businessinsider.com.au,https://www.businessinsider.com.au/steny-hoyer-no-impeachment-trump-mueller-report-2019-4,"House Majority Leader Steny Hoyer said on Thursday afternoon that it's ""not worthwhile"" for the Democratic Party to try to impeach the president following the release of a redacted version of special counsel Robert Mueller's Russia investigation report. More »",2019-04-18T21:05:40Z
,scripting.com,http://scripting.com/2019/04/18.html#a210537,"After buying a house, moving, then going to a conference in Austin and getting a cold, I tried to have a productive programming day and got absolutely nowhere. That hasn't happened in a long time. Partially I think it's because I'm relaxed? Maybe I don't give…",2019-04-18T21:05:37Z
HUD moves to require carbon monoxide detectors in public housing after deaths,cnbc.com,https://www.cnbc.com/2019/04/18/hud-moves-to-require-carbon-monoxide-detectors-in-public-housing-after-deaths.html,The announcement follows an NBC News investigation finding at least 13 carbon monoxide poisoning deaths in public housing since 2003.,2019-04-18T21:05:00Z
"Mueller Report Battle Lines Drawn, Super Yachts (Podcast)",bwbx.io,https://assets.bwbx.io/av/users/iqjWHBFdfxIU/vWPmsC9LmTYs/v4.mp3,"Isaac Boltansky, Director of Policy Research at Compass Point Research, discusses the political impact of the release of Mueller report details. Jonathan ""Joff"" Beckett, CEO of Burgess Yachts, talks about the business of Super Yachts",2019-04-18T21:04:44Z
Mueller report warning: Russia won in 2016 by making Americans question our democracy,usatoday.com,https://www.usatoday.com/story/opinion/2019/04/18/mueller-report-russian-interference-2016-election-attacked-democracy-hacking-column/3506128002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"Though Russian efforts in the 2016 election leaned mostly pro-Trump and anti-Clinton, the real interests being served were those of the Kremlin.",2019-04-18T21:04:39Z
Leading 2020 Democrats mock redactions in Mueller report,dailydot.com,https://www.dailydot.com/layer8/2020-democrats-mueller-report-harris-sanders-booker/,Everyone online had something to say about the Mueller report. Here is how the leading 2020 Democrats responded to the report's release.,2019-04-18T21:04:37Z
"Schiff: Mueller found ""multiple attempts"" by Trump to mislead and interfere - CBS News",youtube.com,https://www.youtube.com/watch?v=q9BWxFv8EgA,"Schiff: Mueller found ""multiple attempts"" by Trump to mislead and interfere CBS News Rep. Meadows: Schiff Should 'Fess Up' to America That He 'Didn't Have What He Said He Had' on Collusion Fox News Insider Schiff reacts to release of redacted Mueller report T…",2019-04-18T21:04:09Z
Trump dodges media's questions after Mueller report release,thehill.com,https://thehill.com/homenews/administration/439623-trump-dodges-medias-questions-after-mueller-report-release,"President Trump on Thursday surprised reporters in Washington by failing to speak at length about special counsel Robert Mueller's report, a document he has framed as a clear vindication.One day...",2019-04-18T21:03:51Z
Disputed BuzzFeed story on Trump and Cohen back in limelight after Mueller report contradicts,nbcnews.com,https://www.nbcnews.com/politics/donald-trump/disputed-buzzfeed-story-trump-cohen-back-limelight-after-mueller-report-n996131,Robert Mueller addressed whether Trump influenced Michael Cohen's false testimony to Congress regarding the Trump Tower Moscow dealings in his extensive report.,2019-04-18T21:03:28Z
Mueller In His Own Words: Telling Quotes From The Taciturn Special Counsel,talkingpointsmemo.com,https://talkingpointsmemo.com/news/mueller-in-his-own-words-telling-quotes-special-counsel,"For months, most people outside of the special counsel&#8217;s office have only seen an occasional glimpse of the square-jawed and...",2019-04-18T21:03:03Z
Mueller report: Why no charge of obstruction of justice?,bbc.co.uk,https://www.bbc.co.uk/news/av/world-us-canada-47985160/mueller-report-why-wasn-t-there-obstruction-of-justice,The redacted report gives clues to that legal question and also why the president was not interviewed in person.,2019-04-18T21:02:35Z
Trump will eventually seek revenge on aides who spoke to Mueller — but not just yet: report,rawstory.com,https://www.rawstory.com/2019/04/trump-will-eventually-seek-revenge-aides-spoke-mueller-not-just-yet-report/,"On Thursday, a redacted version of the Mueller report was made public. The report drew partisan reactions from defenders and opponents of the President and from media organizations seen as largely sympathetic to Trump. What’s clear is that although Mueller di…",2019-04-18T21:02:31Z
A Line-by-Line Look at the Discrepancies Between the Mueller Report and Barr’s Summary of It,imissgrantland.com,http://imissgrantland.com/2019/04/18/a-line-by-line-look-at-the-discrepancies-between-the-mueller-report-and-barrs-summary-of-it/,Seemingly small omissions make a big difference. Source: A Line-by-Line Look at the Discrepancies Between the Mueller Report and Barr’s Summary of It,2019-04-18T21:02:04Z
A Line-by-Line Look at the Discrepancies Between the Mueller Report and Barr’s Summary of It,slate.com,https://slate.com/news-and-politics/2019/04/mueller-report-barr-summary-comparison-key-passages.html,Seemingly small omissions make a big difference.,2019-04-18T21:02:04Z
"Mueller Passed The Prosecutorial Buck, Preferring To Slime Trump On Obstruction Rather Than Indict",thefederalist.com,https://thefederalist.com/2019/04/18/mueller-passed-prosecutorial-buck-preferring-slime-trump-obstruction-rather-indict/,"After two years and spending an estimated $35 million, Robert Mueller issued a 448-page report that ignored the governing special counsel regulations.",2019-04-18T21:02:01Z
Schiff: ‘It’s Clear’ Mueller Wants Congress to Consider ‘Consequences’ for Trump’s Obstruction,breitbart.com,https://www.breitbart.com/clips/2019/04/18/schiff-its-clear-mueller-wants-congress-to-consider-consequences-for-trumps-obstruction/,"Thursday during CNN’s coverage of the release of special counsel Robert Mueller’s report, House Intelligence Committee chairman Rep. Adam Schiff (D-CA) said it was clear Mueller “wanted the Congress to consider the repercussions and the consequences” of Presi…",2019-04-18T21:01:50Z
Overnight Energy: NYC passes sweeping climate bill likened to 'Green New Deal'| Mueller report reveals Russian efforts to target US coal jobs| Energy Dept denies report that Rick Perry is planning to leave Trump admin,thehill.com,https://thehill.com/policy/energy-environment/overnights/439621-overnight-energy-nyc-passes-sweeping-climate-bill,NYC PASSES SWEEPING CLIMATE BILL LIKENED TO 'GREEN NEW DEAL': New York City approved a sweeping climate legislation package Thursday that is being compared to the Green New Deal....,2019-04-18T21:01:44Z
The Funniest Twitter Reactions to the Mueller Report,thecut.com,http://www.thecut.com/2019/04/the-funniest-twitter-reactions-to-the-mueller-report.html,“Why is Rod Rosenstein looking directly at me?”,2019-04-18T21:01:39Z
Harm to Ongoing Matter: Redacted Mueller Report receives meme treatment,independent.ie,https://www.independent.ie/world-news/and-finally/harm-to-ongoing-matter-redacted-mueller-report-receives-meme-treatment-38030414.html,"Aside from seismic revelations about US president Donald Trump and his campaign, the release of Robert Mueller’s report has proved to be meme fodder for social media users.",2019-04-18T21:01:34Z
Robert Mueller Did Not Merely Reject the Trump/Russia Conspiracy Theories. He Obliterated Them.,theintercept.com,https://theintercept.com/2019/04/18/robert-mueller-did-not-merely-reject-the-trumprussia-conspiracy-theories-he-obliterated-them/,Certain facts will never go away no matter how much media elites deny them. That Mueller charged no Americans with election-conspiracy crimes is the most fatal. The post Robert Mueller Did Not Merely Reject the Trump/Russia Conspiracy Theories. He Obliterated…,2019-04-18T21:01:33Z
